population_group_id,population_group_name,measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,All Population,1,Deaths,44568,Western Pacific Region,1,Male,37,20+ years,494,Stroke,1,Number,2016,1551102.24549127,1658931.5033963998,1438548.4796520702
1,All Population,1,Deaths,44568,Western Pacific Region,2,Female,37,20+ years,494,Stroke,1,Number,2016,1188199.666711746,1332226.02997554,1011199.7453786108
1,All Population,1,Deaths,44568,Western Pacific Region,1,Male,39,0-14 years,494,Stroke,1,Number,2016,1392.505429631214,1878.8833107794355,1029.87311769371
1,All Population,1,Deaths,44568,Western Pacific Region,2,Female,39,0-14 years,494,Stroke,1,Number,2016,1140.3202386582711,1668.1804018908242,813.0051951671239
1,All Population,1,Deaths,44568,Western Pacific Region,1,Male,41,50-74 years,494,Stroke,1,Number,2016,727183.9581078533,778465.6076832963,673604.4516410205
1,All Population,1,Deaths,44568,Western Pacific Region,2,Female,41,50-74 years,494,Stroke,1,Number,2016,409107.39013317996,454728.3594717521,342995.37707783293
1,All Population,1,Deaths,44568,Western Pacific Region,1,Male,42,<28 days,494,Stroke,1,Number,2016,135.62506751942112,198.5913141944037,91.05945831479468
1,All Population,1,Deaths,44568,Western Pacific Region,2,Female,42,<28 days,494,Stroke,1,Number,2016,125.52407204720437,183.75818531151768,81.52648320328846
1,All Population,1,Deaths,44568,Western Pacific Region,1,Male,157,25+ years,494,Stroke,1,Number,2016,1548888.839609892,1656522.5695415975,1436412.1536353806
1,All Population,1,Deaths,44568,Western Pacific Region,2,Female,157,25+ years,494,Stroke,1,Number,2016,1186888.7945847458,1330738.2011160676,1010133.3428538097
1,All Population,1,Deaths,44568,Western Pacific Region,1,Male,158,<20 years,494,Stroke,1,Number,2016,2723.318107656337,3471.574019320272,2125.9295929127047
1,All Population,1,Deaths,44568,Western Pacific Region,2,Female,158,<20 years,494,Stroke,1,Number,2016,2150.9517432846033,3054.972820272277,1581.7494831265954
1,All Population,1,Deaths,44568,Western Pacific Region,1,Male,159,10-24 years,494,Stroke,1,Number,2016,3923.2530036092103,4895.781705877193,3150.073346043521
1,All Population,1,Deaths,44568,Western Pacific Region,2,Female,159,10-24 years,494,Stroke,1,Number,2016,2626.66344089219,3521.71600630582,1983.5719476537968
1,All Population,1,Deaths,44568,Western Pacific Region,1,Male,160,85+ years,494,Stroke,1,Number,2016,238688.10264033932,272630.01832670264,203011.88935888914
1,All Population,1,Deaths,44568,Western Pacific Region,2,Female,160,85+ years,494,Stroke,1,Number,2016,328886.44332649064,386788.78495315026,258539.28395274084
1,All Population,1,Deaths,44568,Western Pacific Region,1,Male,162,10-19 years,494,Stroke,1,Number,2016,1709.8471222333922,2203.9854042465927,1325.4766271442866
1,All Population,1,Deaths,44568,Western Pacific Region,2,Female,162,10-19 years,494,Stroke,1,Number,2016,1315.7913138922418,1820.050366049009,967.4067683183224
1,All Population,1,Deaths,44568,Western Pacific Region,1,Male,169,10-54 years,494,Stroke,1,Number,2016,198054.25481378933,220042.49112737863,181747.29397814718
1,All Population,1,Deaths,44568,Western Pacific Region,2,Female,169,10-54 years,494,Stroke,1,Number,2016,96080.3324123127,111054.59707181799,79936.87197734341
1,All Population,1,Deaths,44568,Western Pacific Region,1,Male,197,15-39 years,494,Stroke,1,Number,2016,29323.71851381643,34309.902472409616,25473.708528141342
1,All Population,1,Deaths,44568,Western Pacific Region,2,Female,197,15-39 years,494,Stroke,1,Number,2016,14367.547049953697,17822.82894036732,11556.371191800532
1,All Population,1,Deaths,44568,Western Pacific Region,1,Male,228,55+ years,494,Stroke,1,Number,2016,1354757.8377997135,1451841.5834995536,1242372.9241934384
1,All Population,1,Deaths,44568,Western Pacific Region,2,Female,228,55+ years,494,Stroke,1,Number,2016,1093435.125613326,1225609.9039276713,933174.217232965
1,All Population,1,Deaths,44568,Western Pacific Region,1,Male,231,60+ years,494,Stroke,1,Number,2016,1267495.7583440288,1365088.5423891398,1155831.6270187325
1,All Population,1,Deaths,44568,Western Pacific Region,2,Female,231,60+ years,494,Stroke,1,Number,2016,1050577.4777808997,1179771.6906522282,897030.4403610844
1,All Population,1,Deaths,44568,Western Pacific Region,1,Male,232,65-74 years,494,Stroke,1,Number,2016,392949.98975386884,430974.3026039328,360651.2095141074
1,All Population,1,Deaths,44568,Western Pacific Region,2,Female,232,65-74 years,494,Stroke,1,Number,2016,242681.19473631514,273031.29385826277,201814.32942635994
1,All Population,1,Deaths,44568,Western Pacific Region,1,Male,234,75+ years,494,Stroke,1,Number,2016,713639.1473248289,780750.3790322731,625953.2629454936
1,All Population,1,Deaths,44568,Western Pacific Region,2,Female,234,75+ years,494,Stroke,1,Number,2016,725925.9019192399,832541.5617640563,595093.7212245188
1,All Population,1,Deaths,44568,Western Pacific Region,1,Male,235,95+ years,494,Stroke,1,Number,2016,14832.113402519468,17719.105542141027,11541.93084717682
1,All Population,1,Deaths,44568,Western Pacific Region,2,Female,235,95+ years,494,Stroke,1,Number,2016,41714.42735118922,50790.27148079873,29524.0152901729
1,All Population,1,Deaths,44568,Western Pacific Region,1,Male,238,12-23 months,494,Stroke,1,Number,2016,87.97430076681876,132.55482619513674,60.762645528411376
1,All Population,1,Deaths,44568,Western Pacific Region,2,Female,238,12-23 months,494,Stroke,1,Number,2016,65.59248856125652,92.8441819583634,44.65838741059989
1,All Population,1,Deaths,44568,Western Pacific Region,1,Male,243,75-84 years,494,Stroke,1,Number,2016,474951.0446844899,519182.34284668445,420940.1363668212
1,All Population,1,Deaths,44568,Western Pacific Region,2,Female,243,75-84 years,494,Stroke,1,Number,2016,397039.4585927496,451669.52299569786,333288.0477034819
1,All Population,1,Deaths,44568,Western Pacific Region,1,Male,284,20-54 years,494,Stroke,1,Number,2016,196344.40769155588,218052.48542534423,180183.20433247366
1,All Population,1,Deaths,44568,Western Pacific Region,2,Female,284,20-54 years,494,Stroke,1,Number,2016,94764.5410984205,109283.15854622815,78697.58998028461
1,All Population,1,Deaths,44568,Western Pacific Region,1,Male,388,1-5 months,494,Stroke,1,Number,2016,243.11921562057893,364.65818023664355,157.83444110257955
1,All Population,1,Deaths,44568,Western Pacific Region,2,Female,388,1-5 months,494,Stroke,1,Number,2016,206.57926069279728,328.42098384498337,132.9512830098408
1,All Population,1,Deaths,44568,Western Pacific Region,1,Male,389,6-11 months,494,Stroke,1,Number,2016,63.961375984766285,99.45311517726047,37.3147394642925
1,All Population,1,Deaths,44568,Western Pacific Region,2,Female,389,6-11 months,494,Stroke,1,Number,2016,57.44220443177277,98.13601439783012,33.942137717084705
1,All Population,1,Deaths,44568,Western Pacific Region,1,Male,420,<70 years,494,Stroke,1,Number,2016,640575.2104484211,687244.8036104946,594533.2727852239
1,All Population,1,Deaths,44568,Western Pacific Region,2,Female,420,<70 years,494,Stroke,1,Number,2016,332966.3381582567,371082.59877659904,280190.7513117228
1,All Population,1,Deaths,44567,Eastern Mediterranean Region,1,Male,1,<5 years,494,Stroke,1,Number,2015,4001.7394273477507,6462.645454795305,2018.3272859884926
1,All Population,1,Deaths,44567,Eastern Mediterranean Region,2,Female,1,<5 years,494,Stroke,1,Number,2015,1792.053753688328,3130.801906330219,982.3708997350004
1,All Population,1,Deaths,44567,Eastern Mediterranean Region,1,Male,2,0-6 days,494,Stroke,1,Number,2015,321.17021956017265,530.3023735525096,170.40235513715115
1,All Population,1,Deaths,44567,Eastern Mediterranean Region,2,Female,2,0-6 days,494,Stroke,1,Number,2015,260.38349544971555,424.0266549000687,147.69136065407386
1,All Population,1,Deaths,44567,Eastern Mediterranean Region,1,Male,3,7-27 days,494,Stroke,1,Number,2015,224.54585983173018,361.8057710006303,129.81887211549844
1,All Population,1,Deaths,44567,Eastern Mediterranean Region,2,Female,3,7-27 days,494,Stroke,1,Number,2015,154.12242626477794,272.1479173132637,84.87486129784553
1,All Population,1,Deaths,44567,Eastern Mediterranean Region,1,Male,6,5-9 years,494,Stroke,1,Number,2015,614.7260298168104,958.8606230467357,377.0417272748385
1,All Population,1,Deaths,44567,Eastern Mediterranean Region,2,Female,6,5-9 years,494,Stroke,1,Number,2015,610.2402604566795,963.9904826650537,366.47275905171296
1,All Population,1,Deaths,44567,Eastern Mediterranean Region,1,Male,7,10-14 years,494,Stroke,1,Number,2015,649.53558807153,987.2771382691352,421.8453689081698
1,All Population,1,Deaths,44567,Eastern Mediterranean Region,2,Female,7,10-14 years,494,Stroke,1,Number,2015,719.1133605512897,1109.6152360258513,424.2926700287404
1,All Population,1,Deaths,44567,Eastern Mediterranean Region,1,Male,8,15-19 years,494,Stroke,1,Number,2015,1685.405840830161,2478.6222261729504,1133.3617248281682
1,All Population,1,Deaths,44567,Eastern Mediterranean Region,2,Female,8,15-19 years,494,Stroke,1,Number,2015,808.7403699471544,1200.9220658670517,537.9617795793947
1,All Population,1,Deaths,44567,Eastern Mediterranean Region,1,Male,9,20-24 years,494,Stroke,1,Number,2015,1719.1079966552122,2478.4199974676912,1209.647754017559
1,All Population,1,Deaths,44567,Eastern Mediterranean Region,2,Female,9,20-24 years,494,Stroke,1,Number,2015,1171.0709184943557,1717.9376643646976,780.358571362187
1,All Population,1,Deaths,44567,Eastern Mediterranean Region,1,Male,10,25-29 years,494,Stroke,1,Number,2015,1974.4290009160047,2892.9935393143364,1332.1682199132388
1,All Population,1,Deaths,44567,Eastern Mediterranean Region,2,Female,10,25-29 years,494,Stroke,1,Number,2015,1493.4667827049507,2115.309044770924,1014.8410166978048
1,All Population,1,Deaths,44567,Eastern Mediterranean Region,1,Male,11,30-34 years,494,Stroke,1,Number,2015,2400.186157258514,3483.0170296765837,1637.2060746468412
1,All Population,1,Deaths,44567,Eastern Mediterranean Region,2,Female,11,30-34 years,494,Stroke,1,Number,2015,1930.6970317666921,2712.3674383403904,1305.2176433159473
1,All Population,1,Deaths,44567,Eastern Mediterranean Region,1,Male,12,35-39 years,494,Stroke,1,Number,2015,3051.3964730359253,4278.031978109894,2110.3812730873233
1,All Population,1,Deaths,44567,Eastern Mediterranean Region,2,Female,12,35-39 years,494,Stroke,1,Number,2015,2396.306345369284,3279.3776277712664,1576.2913697666363
1,All Population,1,Deaths,44567,Eastern Mediterranean Region,1,Male,13,40-44 years,494,Stroke,1,Number,2015,4280.886885100302,6021.424093729639,2999.093550931151
1,All Population,1,Deaths,44567,Eastern Mediterranean Region,2,Female,13,40-44 years,494,Stroke,1,Number,2015,3671.3341736582324,4907.618861152008,2635.503710419163
1,All Population,1,Deaths,44567,Eastern Mediterranean Region,1,Male,14,45-49 years,494,Stroke,1,Number,2015,6467.970395073649,8629.20579795662,4879.671529471909
1,All Population,1,Deaths,44567,Eastern Mediterranean Region,2,Female,14,45-49 years,494,Stroke,1,Number,2015,5156.0411191391795,6768.289605969181,3626.3183703025616
1,All Population,1,Deaths,44567,Eastern Mediterranean Region,1,Male,15,50-54 years,494,Stroke,1,Number,2015,9783.096499854182,12984.073544158753,7303.44388186627
1,All Population,1,Deaths,44567,Eastern Mediterranean Region,2,Female,15,50-54 years,494,Stroke,1,Number,2015,7630.464087375325,10353.936539344972,5552.524122655373
1,All Population,1,Deaths,44567,Eastern Mediterranean Region,1,Male,16,55-59 years,494,Stroke,1,Number,2015,13486.344905225013,17575.45463341942,10168.31769527882
1,All Population,1,Deaths,44567,Eastern Mediterranean Region,2,Female,16,55-59 years,494,Stroke,1,Number,2015,10946.812870955913,14239.017514441675,8142.141593454088
1,All Population,1,Deaths,44567,Eastern Mediterranean Region,1,Male,17,60-64 years,494,Stroke,1,Number,2015,19393.50583717526,25523.052309927665,14615.320475729764
1,All Population,1,Deaths,44567,Eastern Mediterranean Region,2,Female,17,60-64 years,494,Stroke,1,Number,2015,16706.447425493014,21365.14916554217,12331.622770858754
1,All Population,1,Deaths,44567,Eastern Mediterranean Region,1,Male,18,65-69 years,494,Stroke,1,Number,2015,20457.683130682548,27250.253012945766,15196.229457523785
1,All Population,1,Deaths,44567,Eastern Mediterranean Region,2,Female,18,65-69 years,494,Stroke,1,Number,2015,19269.042692040333,24912.44661498265,13890.117013749365
1,All Population,1,Deaths,44567,Eastern Mediterranean Region,1,Male,19,70-74 years,494,Stroke,1,Number,2015,23055.1305992892,29525.55854573289,17582.22307023616
1,All Population,1,Deaths,44567,Eastern Mediterranean Region,2,Female,19,70-74 years,494,Stroke,1,Number,2015,24411.862138046752,32028.99417143747,18190.07965238461
1,All Population,1,Deaths,44567,Eastern Mediterranean Region,1,Male,20,75-79 years,494,Stroke,1,Number,2015,25197.568141652864,32156.16601500105,19621.108806732973
1,All Population,1,Deaths,44567,Eastern Mediterranean Region,2,Female,20,75-79 years,494,Stroke,1,Number,2015,28241.368460945578,36017.745142305306,21532.582371159508
1,All Population,1,Deaths,44567,Eastern Mediterranean Region,1,Male,21,80+ years,494,Stroke,1,Number,2015,49970.35682716967,65014.18053331901,38457.228369323384
1,All Population,1,Deaths,44567,Eastern Mediterranean Region,2,Female,21,80+ years,494,Stroke,1,Number,2015,56305.345697155484,72527.14040281059,41825.554710371776
1,All Population,1,Deaths,44567,Eastern Mediterranean Region,1,Male,23,5-14 years,494,Stroke,1,Number,2015,1264.2616178883386,1963.4929232590455,808.9499707879437
1,All Population,1,Deaths,44567,Eastern Mediterranean Region,2,Female,23,5-14 years,494,Stroke,1,Number,2015,1329.3536210079692,2024.3881655069727,808.7759116766309
1,All Population,1,Deaths,44567,Eastern Mediterranean Region,1,Male,24,15-49 years,494,Stroke,1,Number,2015,21579.382748869757,30159.217807316105,15339.754474950956
1,All Population,1,Deaths,44567,Eastern Mediterranean Region,2,Female,24,15-49 years,494,Stroke,1,Number,2015,16627.656741079838,22609.34760357301,11669.075799382885
1,All Population,1,Deaths,44567,Eastern Mediterranean Region,1,Male,25,50-69 years,494,Stroke,1,Number,2015,63120.63037293698,82780.54142019262,47037.506983741434
1,All Population,1,Deaths,44567,Eastern Mediterranean Region,2,Female,25,50-69 years,494,Stroke,1,Number,2015,54552.76707586455,70665.12335276921,40160.489563864365
1,All Population,1,Deaths,44567,Eastern Mediterranean Region,1,Male,26,70+ years,494,Stroke,1,Number,2015,98223.05556811171,126907.50467068412,76118.44273760654
1,All Population,1,Deaths,44567,Eastern Mediterranean Region,2,Female,26,70+ years,494,Stroke,1,Number,2015,108958.57629614779,140542.04894250288,82376.70091393746
1,All Population,1,Deaths,44567,Eastern Mediterranean Region,1,Male,28,<1 year,494,Stroke,1,Number,2015,3233.8648790573,5248.054297618353,1631.9176596004352
1,All Population,1,Deaths,44567,Eastern Mediterranean Region,2,Female,28,<1 year,494,Stroke,1,Number,2015,1168.5787554367098,2058.548129800557,594.1275187873262
1,All Population,1,Deaths,44567,Eastern Mediterranean Region,1,Male,30,80-84 years,494,Stroke,1,Number,2015,24163.223993300515,31246.57034843034,18901.723777180407
1,All Population,1,Deaths,44567,Eastern Mediterranean Region,2,Female,30,80-84 years,494,Stroke,1,Number,2015,28866.050351076654,36709.84189554312,21713.82914496198
1,All Population,1,Deaths,44567,Eastern Mediterranean Region,1,Male,31,85-89 years,494,Stroke,1,Number,2015,17136.289682929928,22506.95676555944,13149.6070118266
1,All Population,1,Deaths,44567,Eastern Mediterranean Region,2,Female,31,85-89 years,494,Stroke,1,Number,2015,18042.850157817953,23155.878226355304,13263.54133716829
1,All Population,1,Deaths,44567,Eastern Mediterranean Region,1,Male,32,90-94 years,494,Stroke,1,Number,2015,7016.395063398747,9003.700013067537,5326.503898133291
1,All Population,1,Deaths,44567,Eastern Mediterranean Region,2,Female,32,90-94 years,494,Stroke,1,Number,2015,7429.905256006733,9917.865722995473,5242.291654409102
1,All Population,1,Deaths,44567,Eastern Mediterranean Region,1,Male,34,2-4 years,494,Stroke,1,Number,2015,570.4686556725733,959.8420669483224,317.45782099479953
1,All Population,1,Deaths,44567,Eastern Mediterranean Region,2,Female,34,2-4 years,494,Stroke,1,Number,2015,440.7542252909362,812.3627946879793,250.11243721428204
1,All Population,1,Deaths,44567,Eastern Mediterranean Region,1,Male,37,20+ years,494,Stroke,1,Number,2015,181237.6628490884,235078.20084012812,138368.6197911345
1,All Population,1,Deaths,44567,Eastern Mediterranean Region,2,Female,37,20+ years,494,Stroke,1,Number,2015,179330.25974314503,227734.0464322083,134703.56728936738
1,All Population,1,Deaths,44567,Eastern Mediterranean Region,1,Male,39,0-14 years,494,Stroke,1,Number,2015,5266.0010452360875,8453.96527813346,2879.5475543214616
1,All Population,1,Deaths,44567,Eastern Mediterranean Region,2,Female,39,0-14 years,494,Stroke,1,Number,2015,3121.4073746962963,5255.974800962357,1756.8765232643223
1,All Population,1,Deaths,44567,Eastern Mediterranean Region,1,Male,41,50-74 years,494,Stroke,1,Number,2015,86175.76097222624,111421.15537487544,64601.519721534125
1,All Population,1,Deaths,44567,Eastern Mediterranean Region,2,Female,41,50-74 years,494,Stroke,1,Number,2015,78964.62921391126,102264.49617959435,57870.11608237995
1,All Population,1,Deaths,44567,Eastern Mediterranean Region,1,Male,42,<28 days,494,Stroke,1,Number,2015,545.7160793919027,893.3319437356499,307.7377432703833
1,All Population,1,Deaths,44567,Eastern Mediterranean Region,2,Female,42,<28 days,494,Stroke,1,Number,2015,414.50592171449364,672.9226503739956,236.77495919500015
1,All Population,1,Deaths,44567,Eastern Mediterranean Region,1,Male,157,25+ years,494,Stroke,1,Number,2015,179518.55485243318,232615.77348149422,137002.2748523803
1,All Population,1,Deaths,44567,Eastern Mediterranean Region,2,Female,157,25+ years,494,Stroke,1,Number,2015,178159.18882465066,226079.42001069733,133747.15707273077
1,All Population,1,Deaths,44567,Eastern Mediterranean Region,1,Male,158,<20 years,494,Stroke,1,Number,2015,6951.406886066247,10688.308040764077,4142.673424471502
1,All Population,1,Deaths,44567,Eastern Mediterranean Region,2,Female,158,<20 years,494,Stroke,1,Number,2015,3930.1477446434515,6305.512877778128,2293.767057482906
1,All Population,1,Deaths,44567,Eastern Mediterranean Region,1,Male,159,10-24 years,494,Stroke,1,Number,2015,4054.0494255569038,5987.933148971003,2777.771050555552
1,All Population,1,Deaths,44567,Eastern Mediterranean Region,2,Female,159,10-24 years,494,Stroke,1,Number,2015,2698.924648992799,3891.61236262663,1785.2895550488504
1,All Population,1,Deaths,44567,Eastern Mediterranean Region,1,Male,160,85+ years,494,Stroke,1,Number,2015,25807.13283386915,33586.469919066636,19660.795442784136
1,All Population,1,Deaths,44567,Eastern Mediterranean Region,2,Female,160,85+ years,494,Stroke,1,Number,2015,27439.295346078805,35875.109357210444,20060.081057358242
1,All Population,1,Deaths,44567,Eastern Mediterranean Region,1,Male,162,10-19 years,494,Stroke,1,Number,2015,2334.9414289016922,3398.401667726335,1590.4452391130699
1,All Population,1,Deaths,44567,Eastern Mediterranean Region,2,Female,162,10-19 years,494,Stroke,1,Number,2015,1527.853730498444,2263.7617048047255,989.1683738440579
1,All Population,1,Deaths,44567,Eastern Mediterranean Region,1,Male,169,10-54 years,494,Stroke,1,Number,2015,32012.0148367955,43833.76498514454,23276.48306946119
1,All Population,1,Deaths,44567,Eastern Mediterranean Region,2,Female,169,10-54 years,494,Stroke,1,Number,2015,24977.23418900645,34173.6135675132,17776.547879100774
1,All Population,1,Deaths,44567,Eastern Mediterranean Region,1,Male,197,15-39 years,494,Stroke,1,Number,2015,10830.525468695814,15343.09639429953,7496.427569975278
1,All Population,1,Deaths,44567,Eastern Mediterranean Region,2,Female,197,15-39 years,494,Stroke,1,Number,2015,7800.281448282432,11044.376024013394,5334.37166153504
1,All Population,1,Deaths,44567,Eastern Mediterranean Region,1,Male,228,55+ years,494,Stroke,1,Number,2015,151560.58944119446,195268.24233893096,116344.60782032319
1,All Population,1,Deaths,44567,Eastern Mediterranean Region,2,Female,228,55+ years,494,Stroke,1,Number,2015,155880.8792846371,198309.89574465295,116197.6986615526
1,All Population,1,Deaths,44567,Eastern Mediterranean Region,1,Male,231,60+ years,494,Stroke,1,Number,2015,138074.24453596963,178543.7820354828,106086.63863675178
1,All Population,1,Deaths,44567,Eastern Mediterranean Region,2,Female,231,60+ years,494,Stroke,1,Number,2015,144934.0664136811,185107.4122874954,107989.94203058022
1,All Population,1,Deaths,44567,Eastern Mediterranean Region,1,Male,232,65-74 years,494,Stroke,1,Number,2015,43512.813729971786,56352.78549124946,32825.693513648024
1,All Population,1,Deaths,44567,Eastern Mediterranean Region,2,Female,232,65-74 years,494,Stroke,1,Number,2015,43680.90483008707,56342.827337059454,32219.402634318547
1,All Population,1,Deaths,44567,Eastern Mediterranean Region,1,Male,234,75+ years,494,Stroke,1,Number,2015,75167.9249688225,97738.61934870051,58421.6121812812
1,All Population,1,Deaths,44567,Eastern Mediterranean Region,2,Female,234,75+ years,494,Stroke,1,Number,2015,84546.714158101,108420.34910614153,63832.02530410169
1,All Population,1,Deaths,44567,Eastern Mediterranean Region,1,Male,235,95+ years,494,Stroke,1,Number,2015,1654.4480875404765,2345.304635695172,1156.693661751359
1,All Population,1,Deaths,44567,Eastern Mediterranean Region,2,Female,235,95+ years,494,Stroke,1,Number,2015,1966.5399322541136,2823.0770949028356,1263.7789334579406
1,All Population,1,Deaths,44567,Eastern Mediterranean Region,1,Male,238,12-23 months,494,Stroke,1,Number,2015,197.40589261787767,338.31318600666657,105.66159716575267
1,All Population,1,Deaths,44567,Eastern Mediterranean Region,2,Female,238,12-23 months,494,Stroke,1,Number,2015,182.7207729606813,343.0829927932601,90.7900287678867
1,All Population,1,Deaths,44567,Eastern Mediterranean Region,1,Male,243,75-84 years,494,Stroke,1,Number,2015,49360.79213495334,63434.23568903805,38540.64433285677
1,All Population,1,Deaths,44567,Eastern Mediterranean Region,2,Female,243,75-84 years,494,Stroke,1,Number,2015,57107.418812022224,72667.57781836174,43914.90686898235
1,All Population,1,Deaths,44567,Eastern Mediterranean Region,1,Male,284,20-54 years,494,Stroke,1,Number,2015,29677.073407893815,40525.734940644725,21721.363814413762
1,All Population,1,Deaths,44567,Eastern Mediterranean Region,2,Female,284,20-54 years,494,Stroke,1,Number,2015,23449.380458508025,31943.724646940474,16693.32800361744
1,All Population,1,Deaths,44567,Eastern Mediterranean Region,1,Male,388,1-5 months,494,Stroke,1,Number,2015,2254.5069672363275,3792.393353273963,1084.183785989534
1,All Population,1,Deaths,44567,Eastern Mediterranean Region,2,Female,388,1-5 months,494,Stroke,1,Number,2015,549.9162236079197,1020.2544300855911,265.79457245362
1,All Population,1,Deaths,44567,Eastern Mediterranean Region,1,Male,389,6-11 months,494,Stroke,1,Number,2015,433.64183242906944,789.6634248144295,188.18134372993552
1,All Population,1,Deaths,44567,Eastern Mediterranean Region,2,Female,389,6-11 months,494,Stroke,1,Number,2015,204.1566101142964,404.4985759236409,87.03381591824304
1,All Population,1,Deaths,44567,Eastern Mediterranean Region,1,Male,420,<70 years,494,Stroke,1,Number,2015,89966.01416704284,119991.89429424536,67665.36056223612
1,All Population,1,Deaths,44567,Eastern Mediterranean Region,2,Female,420,<70 years,494,Stroke,1,Number,2015,74301.8311916407,97251.87069331051,54767.52106714069
1,All Population,1,Deaths,44563,African Region,1,Male,1,<5 years,494,Stroke,1,Number,2016,1733.4440382333632,2956.7566834466143,875.4968775145556
1,All Population,1,Deaths,44563,African Region,2,Female,1,<5 years,494,Stroke,1,Number,2016,1471.2095808005267,2913.838548754296,638.7938688787372
1,All Population,1,Deaths,44563,African Region,1,Male,2,0-6 days,494,Stroke,1,Number,2016,142.4526369535075,248.1752032423304,64.54016126562786
1,All Population,1,Deaths,44563,African Region,2,Female,2,0-6 days,494,Stroke,1,Number,2016,163.36160126195583,279.2030431282718,89.36631212384874
1,All Population,1,Deaths,44563,African Region,1,Male,3,7-27 days,494,Stroke,1,Number,2016,85.77901527694155,138.42732083351277,46.27306923522099
1,All Population,1,Deaths,44563,African Region,2,Female,3,7-27 days,494,Stroke,1,Number,2016,72.97553377091353,131.15355329071028,36.41684191547713
1,All Population,1,Deaths,44563,African Region,1,Male,6,5-9 years,494,Stroke,1,Number,2016,852.8859550352888,1419.3539210229364,466.3008030869294
1,All Population,1,Deaths,44563,African Region,2,Female,6,5-9 years,494,Stroke,1,Number,2016,575.6826282985655,1010.5254512884418,303.37641568019865
1,All Population,1,Deaths,44563,African Region,1,Male,7,10-14 years,494,Stroke,1,Number,2016,671.592064619886,1055.8281222309913,385.3392927868761
1,All Population,1,Deaths,44563,African Region,2,Female,7,10-14 years,494,Stroke,1,Number,2016,797.717234472756,1332.9589956472876,446.926695775681
1,All Population,1,Deaths,44563,African Region,1,Male,8,15-19 years,494,Stroke,1,Number,2016,1701.2057597684413,2547.257689043101,1092.117222229158
1,All Population,1,Deaths,44563,African Region,2,Female,8,15-19 years,494,Stroke,1,Number,2016,2227.578367572191,3219.593032999179,1468.437694581593
1,All Population,1,Deaths,44563,African Region,1,Male,9,20-24 years,494,Stroke,1,Number,2016,1840.0247410333338,2698.3472125662483,1220.328943441259
1,All Population,1,Deaths,44563,African Region,2,Female,9,20-24 years,494,Stroke,1,Number,2016,1828.4258620209057,2660.9989466640604,1185.4958301660245
1,All Population,1,Deaths,44563,African Region,1,Male,10,25-29 years,494,Stroke,1,Number,2016,1703.045227482379,2533.582577595296,1116.437146170709
1,All Population,1,Deaths,44563,African Region,2,Female,10,25-29 years,494,Stroke,1,Number,2016,1920.3166813185028,2768.3554459806564,1276.679271396192
1,All Population,1,Deaths,44563,African Region,1,Male,11,30-34 years,494,Stroke,1,Number,2016,3463.2820496520512,5232.3530731480905,2320.5622723493584
1,All Population,1,Deaths,44563,African Region,2,Female,11,30-34 years,494,Stroke,1,Number,2016,3757.5150298190447,5364.376616012864,2583.171600606978
1,All Population,1,Deaths,44563,African Region,1,Male,12,35-39 years,494,Stroke,1,Number,2016,3765.8666555200966,5556.456122740368,2479.222631613136
1,All Population,1,Deaths,44563,African Region,2,Female,12,35-39 years,494,Stroke,1,Number,2016,4267.690263877725,6029.481015496214,2971.8053246333534
1,All Population,1,Deaths,44563,African Region,1,Male,13,40-44 years,494,Stroke,1,Number,2016,7468.068326553639,10849.81338236201,5011.155973426073
1,All Population,1,Deaths,44563,African Region,2,Female,13,40-44 years,494,Stroke,1,Number,2016,6958.033429035991,9604.913598451723,5028.249976391728
1,All Population,1,Deaths,44563,African Region,1,Male,14,45-49 years,494,Stroke,1,Number,2016,8673.889146297339,12538.344039573461,5928.91454756784
1,All Population,1,Deaths,44563,African Region,2,Female,14,45-49 years,494,Stroke,1,Number,2016,7858.0427687054025,10692.122565306023,5797.122280288052
1,All Population,1,Deaths,44563,African Region,1,Male,15,50-54 years,494,Stroke,1,Number,2016,14780.302395626026,20225.692144272125,10685.067426972026
1,All Population,1,Deaths,44563,African Region,2,Female,15,50-54 years,494,Stroke,1,Number,2016,13053.938103427443,16867.70225975281,9747.038769140489
1,All Population,1,Deaths,44563,African Region,1,Male,16,55-59 years,494,Stroke,1,Number,2016,17795.63902659011,24365.766338057907,13113.288878940872
1,All Population,1,Deaths,44563,African Region,2,Female,16,55-59 years,494,Stroke,1,Number,2016,14279.603990755264,18160.71615153464,11043.150801446394
1,All Population,1,Deaths,44563,African Region,1,Male,17,60-64 years,494,Stroke,1,Number,2016,28007.611472556888,36282.92051888176,21003.802231160662
1,All Population,1,Deaths,44563,African Region,2,Female,17,60-64 years,494,Stroke,1,Number,2016,21772.990876489588,27183.872938294586,17144.799285587942
1,All Population,1,Deaths,44563,African Region,1,Male,18,65-69 years,494,Stroke,1,Number,2016,30324.04895075885,39021.90202781922,22610.802656863234
1,All Population,1,Deaths,44563,African Region,2,Female,18,65-69 years,494,Stroke,1,Number,2016,24707.616245298672,30947.573429995387,18834.35021421373
1,All Population,1,Deaths,44563,African Region,1,Male,19,70-74 years,494,Stroke,1,Number,2016,28780.817042655373,37853.648573287,21516.110916393296
